lat,lon
37.5235000,127.1096000
37.5136000,127.0698000
37.5217000,127.0996000
37.5346000,127.1107000
37.5201000,127.0960000
37.5258000,127.1174000
37.5212000,127.1340000
37.5040000,127.1243000
37.5182000,127.0714000
37.5174000,127.0884000
37.4973000,127.1139000
37.4702000,127.1238000
37.5047000,127.1080000
37.5047000,127.0882000
37.5178000,127.1127000
37.5118000,127.0783000
37.5165000,127.0844000
37.5175000,127.0777000
37.5180000,127.0915000
37.4929000,127.1186000
37.4708000,127.1268000
37.5115000,127.1000000
37.5071000,127.1396000
37.4993000,127.1539000
37.5024000,127.1358000
37.4881000,127.1353000
37.4763000,127.1267000
37.4761000,127.1286000
37.4761000,127.1285000
37.4763000,127.1297000
37.4768000,127.1304000
37.4762000,127.1247000
37.4761000,127.1262000
37.4968000,127.1540000
37.4938000,127.1570000
37.5005000,127.1541000
37.5010000,127.1408000
37.5008000,127.1378000
37.4921000,127.1503000
37.5020000,127.0927000
37.5024000,127.0924000
37.4958000,127.1206000
37.4999000,127.1540000
37.5280000,127.1177000
37.5399000,127.1194000
37.5078000,127.1208000
37.5065000,127.1223000
37.5130000,127.1152000
37.4890000,127.1238000
37.4980000,127.1303000
37.4815000,127.1314000
37.4820000,127.1271000
37.4854000,127.1322000
37.4928000,127.1354000
37.5024000,127.1337000
37.5096000,127.1276000
37.5006000,127.1225000
37.5042000,127.1349000
37.5313000,127.1147000
37.5072000,127.0845000
37.5099000,127.0839000
37.5086000,127.1085000
37.5085000,127.1123000
37.5063000,127.1163000
37.5220000,127.1073000
37.5093000,127.0806000
37.5050000,127.0915000
37.5001000,127.0949000
37.5384000,127.1191000
37.5108000,127.0857000
37.4993000,127.0988000
37.5051000,127.1025000
37.5017000,127.1079000
37.4908000,127.1569000
37.4888000,127.1273000
37.5129000,127.0947000
37.5153000,127.0812000
37.5092000,127.1327000
37.5153000,127.1390000
37.5102000,127.1111000
37.5107000,127.1079000
37.4985000,127.1513000
37.4974000,127.1194000
37.5165000,127.1124000
37.5119000,127.1181000
37.4995000,127.1258000
37.4990000,127.1205000
37.4964000,127.1223000
37.5011000,127.1240000
37.5012000,127.1268000
37.5006000,127.1262000
37.5019000,127.1264000
37.4971000,127.1197000
37.5057000,127.1295000
37.5010000,127.1241000
37.5065000,127.1291000
37.5019000,127.1350000
37.5052000,127.1349000
37.5066000,127.1338000
37.5039000,127.1357000
37.5065000,127.1340000
37.4985000,127.1252000
37.5024000,127.1246000
37.5037000,127.1369000
37.4927000,127.1475000
37.4938000,127.1319000
37.4989000,127.1266000
37.4878000,127.1232000
37.4982000,127.1278000
37.4884000,127.1264000
37.4847000,127.1240000
37.5006000,127.1517000
37.4960000,127.1545000
37.4921000,127.1581000
37.4925000,127.1548000
37.4984000,127.1565000
37.4967000,127.1565000
37.5000000,127.1450000
37.5034000,127.1453000
37.5005000,127.1435000
37.5015000,127.1511000
37.5024000,127.1345000
37.5018000,127.1326000
37.5021000,127.1335000
37.5020000,127.1419000
37.4915000,127.1498000
37.4961000,127.1404000
37.5075000,127.1220000
37.5137000,127.1156000
37.5127000,127.1112000
37.5102000,127.1165000
37.5135000,127.1118000
37.5119000,127.1096000
37.4907000,127.1266000
37.4881000,127.1265000
37.5134000,127.0850000
37.5234000,127.1043000
37.5096000,127.0928000
37.5063000,127.0717000
37.5122000,127.1043000
37.4973000,127.1420000
37.5050000,127.1104000
37.5079000,127.1095000
37.5091000,127.1126000
37.5091000,127.1084000
37.5072000,127.1092000
37.5024000,127.1150000
37.5086000,127.1129000
37.5006000,127.1032000
37.5011000,127.1144000
37.4885000,127.1096000
37.4846000,127.1228000
37.4835000,127.1300000
37.5091000,127.1365000
37.5165000,127.0777000
37.5060000,127.0802000
37.5075000,127.0852000
37.5074000,127.0887000
37.5066000,127.1182000
37.5087000,127.0830000
37.5098000,127.0809000
37.5232000,127.1136000
37.5039000,127.0835000
37.4987000,127.1010000
37.4990000,127.1005000
37.5060000,127.1044000
37.5035000,127.1070000
37.5022000,127.1055000
37.4984000,127.0999000
37.4993000,127.1004000
37.5005000,127.1066000
37.5063000,127.0959000
37.5015000,127.0963000
37.4990000,127.0906000
37.4766000,127.1239000
37.4880000,127.1331000
37.4827000,127.1286000
37.5322000,127.1187000
37.5125000,127.1247000
37.5120000,127.1167000
37.5149000,127.1143000
37.5305000,127.1172000
37.5288000,127.1113000
37.5041000,127.0846000
37.5390000,127.1198000
37.5375000,127.1161000
37.5350000,127.1128000
37.4970000,127.0975000
37.5297000,127.1074000
37.5335000,127.1092000
37.5036000,127.0859000
37.5056000,127.0751000
37.5079000,127.0804000
37.4954000,127.1433000
37.5006000,127.1512000
37.4897000,127.1444000
37.4994000,127.1046000
37.5000000,127.1067000
37.4996000,127.1056000
37.5096000,127.1071000
37.4944000,127.1422000
37.5342000,127.1171000
37.5353000,127.1189000
37.4981000,127.1033000
37.5096000,127.1029000
37.5040000,127.0754000
37.5028000,127.0929000
37.4996000,127.1207000
37.5068000,127.1112000
37.5085000,127.1322000
37.5095000,127.1223000
37.4949000,127.1527000
37.5092000,127.1232000
37.4983000,127.1006000
37.4845000,127.1263000
37.4876000,127.1293000
37.5360000,127.1168000
37.5364000,127.1173000
37.4897000,127.1512000
37.4897000,127.1495000
37.4938000,127.1190000
37.4775000,127.1343000
37.4766000,127.1334000
37.4970000,127.1137000
37.5084000,127.1025000
37.5072000,127.1003000
37.4915000,127.1232000
37.4977000,127.1405000
37.4937000,127.1213000
37.5096000,127.1235000
37.5195000,127.1362000
37.5118000,127.1073000
37.4968000,127.1144000
37.5083000,127.1026000
37.5098000,127.1048000
37.5123000,127.1402000
37.5182000,127.1347000
37.5111000,127.1395000
37.5188000,127.1363000
37.4901000,127.1285000
37.4810000,127.1309000
37.4987000,127.1557000
37.4904000,127.1123000
37.4920000,127.1552000
37.4931000,127.1332000
37.4789000,127.1297000
37.4876000,127.1136000
37.5361000,127.1215000
37.4901000,127.1173000
37.4924000,127.1454000
37.4813000,127.1281000
37.5035000,127.0926000
37.5101000,127.0849000
37.5063000,127.1103000
37.5104000,127.0797000
37.5095000,127.0814000
37.4952000,127.1412000
37.5080000,127.1303000
37.4927000,127.1492000
37.5163000,127.1106000
37.4998000,127.1236000
37.5070000,127.0916000
37.5066000,127.1008000
37.5059000,127.0901000
37.4937000,127.1396000
37.5207000,127.1042000
37.4886000,127.1359000
37.4900000,127.1366000
37.4814000,127.1309000
37.4841000,127.1352000
37.5038000,127.1310000
37.5015000,127.1294000
37.5028000,127.1302000
37.4856000,127.1365000
37.5004000,127.1550000
37.5011000,127.1301000
37.5061000,127.1144000
37.4992000,127.1564000
37.4852000,127.1364000
37.5016000,127.1564000
37.5022000,127.1570000
37.5041000,127.1012000
37.4943000,127.1035000
37.5023000,127.1306000
37.5059000,127.0714000
37.5103000,127.0705000
37.5009000,127.0837000
37.5021000,127.0797000
37.4959000,127.0994000
37.4989000,127.0905000
37.5090000,127.0851000
37.5089000,127.0845000
37.5243000,127.1138000
37.5066000,127.0832000
37.5081000,127.0864000
37.5248000,127.1055000
37.5248000,127.1056000
37.5235000,127.1140000
37.5236000,127.1139000
37.5244000,127.1137000
37.5235000,127.1142000
37.5241000,127.1139000
37.5238000,127.1134000
37.5233000,127.1043000
37.5233000,127.1057000
37.4953000,127.1020000
37.5029000,127.0775000
37.5030000,127.0775000
37.5229000,127.1029000
37.5225000,127.1020000
37.5237000,127.1034000
37.4956000,127.1088000
37.4852000,127.1428000
37.4899000,127.1175000
37.4894000,127.1093000
37.4851000,127.1248000
37.5120000,127.1076000
37.5126000,127.1053000
37.5122000,127.1047000
37.5004000,127.1402000
37.4999000,127.1414000
37.5015000,127.1379000
37.5007000,127.1396000
37.5019000,127.1372000
37.5006000,127.1391000
37.5013000,127.1377000
37.5028000,127.1371000
37.5003000,127.1397000
37.5024000,127.1372000
37.5020000,127.1314000
37.5117000,127.1177000
37.5032000,127.1409000
37.5017000,127.1195000
37.5032000,127.1413000
37.4996000,127.1155000
37.4999000,127.1156000
37.4938000,127.1440000
37.5132000,127.1228000
37.4984000,127.1375000
37.4955000,127.1540000
37.5104000,127.0852000
37.5003000,127.0880000
37.5054000,127.0966000
37.5024000,127.0902000
37.5112000,127.0820000
37.5051000,127.0793000
37.4932000,127.1446000
37.5108000,127.0844000
37.4996000,127.1024000
37.4866000,127.1303000
37.4992000,127.1150000
37.5010000,127.0896000
37.5050000,127.0826000
37.4970000,127.1515000
37.5011000,127.1035000
37.4828000,127.1273000
37.4928000,127.1545000
37.5057000,127.0851000
37.4922000,127.1228000
37.5009000,127.1444000
37.5135000,127.0994000
37.4894000,127.1363000
37.4829000,127.1314000
37.5010000,127.1594000
37.5152000,127.1101000
37.5137000,127.1097000
37.5159000,127.1093000
37.5027000,127.1071000
37.5066000,127.1038000
37.5035000,127.1322000
37.5288000,127.1066000
37.5185000,127.0773000
37.5302000,127.1084000
37.5190000,127.0754000
37.5382000,127.1125000
37.5266000,127.1043000
37.5254000,127.1032000
37.5250000,127.1024000
37.5232000,127.1005000
37.5408000,127.1149000
37.5197000,127.0679000
37.5374000,127.1129000
37.5420000,127.1159000
37.5391000,127.1136000
37.5228000,127.0991000
37.5246000,127.1019000
37.5186000,127.0872000
37.5188000,127.0888000
37.5222000,127.0986000
37.5179000,127.0789000
37.5174000,127.0842000
37.5195000,127.0935000
37.5183000,127.0901000
37.5415000,127.1158000
37.5233000,127.1005000
37.5211000,127.0951000
37.5183000,127.0900000
37.5395000,127.1142000
37.5359000,127.1113000
37.5182000,127.0818000
37.5189000,127.0895000
37.5365000,127.1112000
37.5331000,127.1092000
37.5351000,127.1104000
37.5202000,127.0942000
37.5373000,127.1214000
37.5092000,127.0861000
37.5088000,127.0859000
37.5091000,127.0855000
37.5090000,127.0848000
37.5090000,127.0849000
37.5089000,127.0847000
37.5164000,127.0826000
37.5164000,127.0815000
37.4952000,127.1196000
37.4995000,127.1503000
37.4990000,127.1479000
37.4996000,127.1497000
37.5118000,127.0889000
37.4861000,127.1280000
37.4704000,127.1270000
37.4984000,127.0987000
37.4861000,127.1333000
37.5096000,127.0814000
37.5116000,127.0798000
37.5111000,127.0850000
37.5085000,127.0850000
37.4968000,127.1187000
37.5100000,127.0849000
37.5042000,127.0875000
37.4996000,127.1245000
37.4926000,127.1306000
37.5105000,127.1255000
37.4962000,127.1357000
37.5092000,127.1259000
37.5154000,127.1167000
37.5294000,127.1161000
37.5206000,127.1140000
37.5100000,127.0772000
37.5122000,127.0793000
37.5115000,127.0925000
37.5301000,127.1199000
37.5361000,127.1176000
37.4856000,127.1346000
37.4976000,127.1125000
37.4970000,127.1329000
37.4950000,127.1335000
37.5108000,127.1207000
37.5078000,127.1252000
37.5028000,127.0945000
37.5043000,127.0897000
37.4944000,127.1182000
37.5114000,127.1082000
37.5088000,127.1115000
37.4949000,127.1440000
37.4933000,127.1431000
37.5099000,127.1123000
37.4946000,127.1206000
37.5076000,127.1077000
37.5105000,127.1104000
37.4965000,127.1213000
37.4935000,127.1204000
37.4966000,127.1510000
37.4914000,127.1557000
37.5059000,127.0978000
37.5060000,127.1171000
37.4772000,127.1376000
37.4912000,127.1158000
37.4838000,127.1262000
37.4863000,127.1237000
37.4794000,127.1262000
37.5153000,127.1133000
37.5166000,127.1309000
37.5034000,127.1264000
37.5065000,127.1298000
37.5020000,127.1427000
37.5062000,127.1353000
37.5088000,127.1281000
37.5022000,127.1105000
37.5072000,127.0908000
37.5358000,127.1210000
37.4935000,127.1438000
37.4952000,127.1411000
37.5115000,127.1143000
37.5145000,127.1083000
37.5133000,127.1086000
37.4906000,127.1498000
37.4852000,127.1155000
37.5112000,127.1069000
37.4885000,127.1444000
37.5325000,127.1156000
37.5066000,127.0833000
37.5089000,127.1325000
37.5080000,127.1194000
37.5126000,127.1253000
37.5367000,127.1226000
37.5163000,127.0845000
37.5062000,127.1211000
37.4972000,127.1292000
37.4998000,127.1127000
37.5043000,127.1403000
37.5012000,127.0917000
37.5026000,127.1040000
37.5092000,127.1203000
37.5033000,127.0869000
37.5078000,127.1279000
37.5102000,127.0932000
37.5128000,127.0983000
37.4931000,127.1461000
37.5040000,127.0972000
37.4938000,127.1432000
37.5001000,127.1112000
37.5266000,127.1157000
37.4778000,127.1263000
37.5087000,127.1334000
37.5248000,127.1073000
37.5059000,127.0793000
37.5031000,127.1044000
37.4829000,127.1309000
37.4818000,127.1289000
37.5091000,127.0841000
37.5096000,127.1077000
37.5056000,127.0789000
37.5053000,127.0935000
37.5142000,127.0816000
37.5137000,127.0829000
37.5090000,127.1078000
37.4761000,127.1329000
37.5293000,127.1076000
37.5289000,127.1081000
37.4910000,127.1216000
37.5131000,127.1103000
37.5160000,127.1304000
37.5116000,127.0729000
37.5131000,127.1068000
37.5073000,127.0980000
37.5111000,127.1028000
37.5148000,127.1092000
37.4858000,127.1351000
37.4856000,127.1358000
37.4853000,127.1370000
37.4854000,127.1372000
37.4854000,127.1362000
37.4854000,127.1352000
37.4856000,127.1353000
37.4840000,127.1489000
37.4854000,127.1357000
37.4856000,127.1349000
37.4853000,127.1360000
37.4866000,127.1521000
37.4854000,127.1367000
37.4860000,127.1345000
37.4891000,127.1522000
37.4912000,127.1559000
37.4960000,127.1535000
37.4956000,127.1540000
37.4950000,127.1542000
37.4949000,127.1542000
37.4953000,127.1544000
37.4943000,127.1545000
37.4945000,127.1546000
37.4825000,127.1363000
37.4817000,127.1361000
37.4885000,127.1376000
37.4910000,127.1397000
37.4854000,127.1370000
37.4786000,127.1374000
37.4920000,127.1528000
37.4855000,127.1365000
37.4859000,127.1345000
37.4911000,127.1417000
37.4913000,127.1416000
37.4786000,127.1366000
37.4797000,127.1382000
37.4800000,127.1382000
37.4828000,127.1399000
37.4862000,127.1338000
37.4919000,127.1510000
37.4903000,127.1541000
37.4852000,127.1368000
37.4875000,127.1370000
37.4896000,127.1375000
37.4917000,127.1416000
37.4891000,127.1423000
37.4886000,127.1423000
37.4910000,127.1545000
37.4885000,127.1556000
37.4874000,127.1535000
37.4853000,127.1365000
37.4884000,127.1422000
37.4851000,127.1413000
37.4891000,127.1521000
37.4854000,127.1365000
37.4864000,127.1520000
37.4824000,127.1362000
37.4865000,127.1427000
37.4841000,127.1488000
37.4911000,127.1559000
37.4852000,127.1412000
37.4885000,127.1423000
37.4908000,127.1516000
37.4896000,127.1493000
37.4899000,127.1516000
37.4866000,127.1427000
37.4828000,127.1404000
37.4834000,127.1445000
37.4848000,127.1454000
37.4839000,127.1485000
37.4859000,127.1508000
37.4882000,127.1504000
37.4887000,127.1486000
37.4853000,127.1409000
37.4869000,127.1480000
37.4849000,127.1460000
37.5110000,127.1023000
37.5096000,127.1026000
37.5100000,127.1035000
37.4971000,127.1498000
37.5113000,127.0764000
37.5153000,127.0778000
37.5052000,127.0771000
37.5090000,127.0741000
37.5152000,127.0773000
37.5128000,127.1096000
37.5009000,127.1124000
37.4772000,127.1370000
37.4772000,127.1377000
37.4992000,127.1179000
37.5154000,127.1109000
37.5085000,127.1175000
37.5172000,127.0906000
37.5078000,127.1177000
37.5082000,127.1183000
37.5083000,127.1183000
37.5078000,127.1178000
37.5085000,127.1176000
37.5093000,127.0888000
37.5096000,127.0886000
37.5097000,127.0887000
37.5238000,127.1145000
37.5241000,127.1136000
37.5243000,127.1137000
37.5025000,127.1312000
37.5027000,127.1316000
37.5027000,127.1310000
37.4934000,127.1533000
37.5091000,127.1108000
37.4960000,127.1008000
37.4998000,127.1462000
37.4993000,127.1440000
37.5010000,127.1476000
37.4999000,127.1460000
37.4994000,127.1425000
37.5012000,127.1475000
37.4944000,127.1029000
37.4894000,127.1091000
37.4991000,127.1428000
37.4995000,127.1421000
37.4991000,127.1436000
37.4992000,127.1421000
37.4996000,127.1413000
37.4917000,127.1076000
37.4957000,127.1455000
37.5253000,127.1151000
37.5024000,127.1538000
37.4992000,127.1430000
37.5006000,127.1465000
37.4931000,127.1269000
37.5168000,127.1323000
37.4998000,127.1407000
37.5028000,127.1366000
37.5079000,127.0854000
37.4959000,127.1361000
37.5021000,127.1114000
37.5340000,127.1143000
37.5094000,127.1301000
37.4831000,127.1229000
37.5078000,127.0848000
37.4835000,127.1244000
37.4980000,127.1497000
37.5018000,127.1118000
37.4995000,127.1512000
37.5126000,127.1026000
37.5075000,127.1195000
37.5241000,127.1017000
37.5359000,127.1114000
37.5031000,127.0906000
37.5022000,127.0778000
37.5030000,127.0773000
37.5023000,127.0774000
37.4788000,127.1174000
37.4772000,127.1213000
37.4947000,127.1014000
37.4761000,127.1284000
37.5250000,127.1054000
37.5246000,127.1058000
37.5251000,127.1050000
37.4961000,127.1004000
37.4769000,127.1307000
37.5247000,127.1062000
37.5279000,127.1144000
37.5244000,127.1058000
37.5021000,127.0777000
37.5278000,127.1142000
37.5281000,127.1146000
37.5285000,127.1146000
37.5282000,127.1148000
37.5029000,127.0777000
37.4971000,127.0977000
37.5020000,127.0785000
37.5028000,127.0782000
37.5283000,127.1145000
37.5282000,127.1142000
37.5257000,127.1155000
37.5384000,127.1220000
37.4976000,127.1504000
37.5171000,127.1124000
37.5116000,127.0855000
37.5034000,127.1067000
37.4927000,127.1241000
37.4925000,127.1239000
37.5036000,127.1072000
37.5227000,127.1029000
37.4948000,127.1015000
37.5223000,127.1033000
37.5237000,127.1033000
37.4956000,127.1013000
37.4946000,127.1020000
37.4957000,127.1026000
37.4954000,127.1018000
37.4955000,127.1017000
37.4951000,127.1010000
37.4959000,127.1001000
37.4958000,127.1013000
37.5156000,127.1343000
37.5030000,127.0785000
37.5178000,127.0776000
37.5166000,127.0876000
37.5171000,127.0844000
37.5181000,127.0750000
37.5166000,127.0875000
37.5177000,127.0904000
37.5221000,127.0986000
37.5181000,127.0748000
37.4874000,127.1305000
37.5079000,127.1318000
37.5098000,127.1187000
37.5020000,127.1366000
37.4825000,127.1294000
37.4956000,127.1376000
37.5024000,127.1142000
37.5003000,127.1499000
37.4944000,127.1482000
37.4784000,127.1441000
37.5042000,127.1087000
37.4974000,127.1268000
37.5098000,127.0977000
37.4965000,127.1267000
37.4994000,127.0966000
37.5035000,127.1448000
37.4973000,127.1444000
37.4761000,127.1375000
37.5225000,127.1019000
37.5317000,127.1198000
37.5135000,127.1014000
37.5049000,127.0857000
37.4972000,127.1283000
37.4945000,127.1477000
37.5070000,127.1083000
37.5040000,127.0769000
37.4934000,127.1561000
37.5122000,127.1007000
37.4854000,127.1236000
37.5080000,127.1071000
37.5085000,127.1342000
37.4950000,127.1536000
37.4874000,127.1313000
37.5132000,127.1227000
37.4907000,127.1138000
37.4945000,127.1257000
37.5300000,127.1103000
37.4926000,127.1230000
37.5048000,127.0778000
37.5032000,127.0809000
37.5342000,127.1189000
37.5038000,127.0895000
37.4870000,127.1253000
37.5310000,127.1193000
37.4899000,127.1212000
37.5024000,127.1441000
37.4897000,127.1320000
37.4961000,127.1528000
37.5194000,127.1018000
37.5071000,127.1168000
37.4891000,127.1315000
37.4939000,127.1482000
37.5100000,127.1309000
37.5204000,127.1355000
37.4983000,127.1489000
37.4963000,127.1365000
37.4949000,127.1427000
37.5348000,127.1153000
37.4913000,127.1456000
37.5248000,127.1143000
37.5107000,127.0816000
37.5016000,127.0975000
37.5384000,127.1198000
37.5009000,127.1517000
37.5044000,127.0805000
37.5280000,127.1176000
37.5031000,127.1352000
37.4958000,127.1417000
37.4998000,127.0910000
37.4978000,127.1539000
37.5366000,127.1170000
37.4946000,127.1522000
37.5248000,127.1111000
37.5270000,127.1133000
37.4897000,127.1248000
37.4959000,127.1526000
37.5021000,127.0821000
37.4825000,127.1209000
37.4755000,127.1411000
37.5003000,127.1152000
37.4985000,127.1536000
37.5384000,127.1182000
37.5301000,127.1186000
37.4937000,127.1221000
37.5046000,127.0780000
37.4926000,127.1224000
37.5299000,127.1146000
37.5200000,127.1125000
37.4772000,127.1371000
37.5288000,127.1090000
37.5326000,127.1181000
37.4973000,127.1476000
37.5120000,127.0784000
37.5329000,127.1136000
37.5023000,127.0966000
37.5077000,127.0865000
37.5388000,127.1182000
37.5184000,127.1004000
37.5073000,127.1349000
37.4994000,127.1447000
37.5013000,127.1526000
37.5381000,127.1223000
37.5111000,127.1019000
37.4860000,127.1250000
37.5269000,127.1072000
37.4996000,127.0926000
37.5024000,127.1389000
37.5071000,127.1017000
37.5309000,127.1197000
37.5034000,127.0737000
37.5043000,127.1004000
37.4880000,127.1227000
37.5023000,127.1446000
37.5203000,127.1048000
37.5009000,127.1396000
37.5097000,127.0705000
37.5031000,127.1015000
37.5068000,127.1135000
37.5126000,127.0852000
37.5073000,127.1130000
37.4952000,127.1214000
37.4860000,127.1194000
37.5012000,127.0830000
37.4912000,127.1486000
37.5071000,127.0835000
37.4809000,127.1332000
37.5039000,127.1157000
37.5266000,127.1150000
37.4879000,127.1312000
37.5124000,127.1204000
37.5014000,127.1124000
37.5036000,127.1035000
37.5053000,127.1083000
37.5209000,127.1049000
37.4978000,127.1440000
37.5109000,127.1247000
37.5055000,127.1063000
37.4924000,127.1443000
37.4963000,127.1490000
37.5001000,127.0962000
37.4798000,127.1368000
37.4999000,127.1463000
37.5074000,127.1236000
37.5050000,127.0998000
37.4934000,127.1461000
37.5034000,127.0988000
37.4819000,127.1287000
37.4796000,127.1362000
37.4971000,127.1489000
37.5112000,127.1286000
37.4929000,127.1368000
37.5038000,127.1272000
37.4944000,127.1389000
37.5384000,127.1205000
37.4977000,127.1197000
37.4979000,127.1431000
37.5004000,127.1038000
37.5066000,127.0973000
37.4976000,127.0975000
37.5145000,127.1105000
37.5019000,127.0905000
37.5321000,127.1152000
37.4830000,127.1210000
37.5071000,127.0927000
37.4916000,127.1243000
37.5046000,127.0890000
37.4874000,127.1266000
37.5003000,127.0893000
37.5030000,127.0953000
37.4985000,127.1409000
37.5074000,127.1132000
37.4937000,127.1236000
37.5139000,127.1167000
37.5001000,127.0928000
37.5044000,127.1024000
37.4996000,127.0931000
37.5312000,127.1169000
37.4922000,127.1571000
37.4998000,127.0892000
37.4975000,127.1272000
37.4989000,127.1244000
37.5003000,127.1249000
37.5066000,127.1129000
37.4959000,127.1572000
37.4924000,127.1263000
37.4992000,127.1225000
37.5127000,127.1150000
37.5000000,127.0920000
37.5028000,127.0890000
37.4921000,127.1458000
37.4858000,127.1294000
37.5134000,127.1134000
37.5057000,127.0948000
37.5166000,127.1048000
37.5248000,127.1051000
37.4974000,127.0976000
37.5018000,127.1232000
37.4996000,127.1598000
37.5126000,127.1235000
37.5273000,127.1162000
37.5036000,127.1162000
37.5232000,127.1152000
37.4933000,127.1536000
37.4937000,127.1308000
37.4980000,127.1214000
37.4980000,127.1558000
37.4773000,127.1415000
37.5136000,127.1217000
37.5115000,127.1256000
37.4936000,127.1577000
37.4744000,127.1388000
37.5101000,127.1209000
37.4967000,127.1194000
37.4963000,127.1497000
37.4855000,127.1262000
37.5305000,127.1105000
37.5355000,127.1175000
37.5334000,127.1110000
37.5110000,127.0776000
37.4978000,127.1412000
37.4963000,127.1556000
37.5331000,127.1175000
37.5093000,127.0740000
37.5378000,127.1189000
37.4949000,127.1313000
37.5332000,127.1118000
37.5003000,127.1002000
37.5305000,127.1133000
37.4973000,127.1453000
37.5143000,127.1155000
37.5109000,127.1223000
37.4922000,127.1485000
37.5152000,127.1122000
37.5132000,127.1202000
37.5109000,127.1195000
37.5091000,127.1059000
37.5214000,127.1338000
37.5056000,127.1026000
37.5331000,127.1128000
37.5007000,127.0935000
37.5394000,127.1202000
37.5381000,127.1226000
37.5011000,127.1047000
37.5077000,127.0818000
37.4800000,127.1389000
37.5100000,127.1181000
37.5073000,127.0917000
37.4970000,127.1359000
37.4888000,127.1207000
37.5329000,127.1151000
37.5119000,127.1339000
37.5106000,127.1211000
37.4692000,127.1260000
37.5008000,127.1349000
37.5331000,127.1121000
37.4955000,127.1247000
37.5025000,127.1292000
37.5039000,127.1124000
37.5335000,127.1199000
37.5165000,127.1136000
37.5007000,127.0967000
37.5064000,127.1175000
37.5023000,127.1059000
37.5003000,127.1073000
37.4967000,127.1458000
37.4802000,127.1310000
37.5170000,127.1124000
37.4783000,127.1458000
37.5005000,127.1135000
37.5092000,127.1248000
37.4965000,127.1347000
37.5289000,127.1172000
37.5062000,127.0811000
37.5047000,127.0864000
37.5081000,127.1052000
37.4982000,127.1233000
37.5072000,127.1117000
37.4784000,127.1419000
37.5130000,127.1188000
37.4949000,127.1192000
37.4955000,127.1194000
37.5367000,127.1162000
37.5143000,127.1071000
37.5331000,127.1130000
37.5388000,127.1176000
37.4947000,127.1457000
37.5033000,127.1254000
37.5102000,127.1265000
37.4978000,127.0988000
37.4986000,127.1457000
37.5038000,127.0893000
37.4781000,127.1415000
37.5136000,127.1135000
37.5064000,127.0854000
37.4974000,127.1587000
37.5105000,127.1205000
37.4938000,127.1454000
37.5053000,127.0788000
37.4800000,127.1417000
37.5218000,127.1034000
37.4941000,127.1261000
37.4994000,127.1591000
37.4941000,127.1356000
37.5064000,127.0899000
37.5113000,127.1197000
37.4976000,127.1403000
37.5018000,127.1030000
37.5117000,127.1175000
37.4953000,127.1554000
37.5054000,127.0891000
37.5041000,127.1060000
37.5057000,127.1122000
37.5059000,127.0885000
37.5023000,127.1387000
37.5043000,127.1101000
37.4946000,127.1576000
37.4986000,127.1420000
37.4914000,127.1233000
37.5142000,127.1035000
