lat,lon
37.4748857,127.0540823
37.4750928,127.0538614
37.4749454,127.0539001
37.4726278,127.0528992
37.4733734,127.0532442
37.4730088,127.0527318
37.4728815,127.0522391
37.4734615,127.0526356
37.4741493,127.0523198
37.4738867,127.0527532
37.4738483,127.0531953
37.4741949,127.0529736
37.4745432,127.0526744
37.4746838,127.0523084
37.4744868,127.0532239
37.4742757,127.0534426
37.4747070,127.0530065
37.4748822,127.0528248
37.4742992,127.0524432
37.4743454,127.0519297
37.4742257,127.0524408
37.4739997,127.0526345
37.4742318,127.0513305
37.4739714,127.0521731
37.4736943,127.0524725
37.4733936,127.0522427
37.4738763,127.0513795
37.4737398,127.0519590
37.4739849,127.0516433
37.4739622,127.0511198
37.4735576,127.0516038
37.4733936,127.0522443
37.4732728,127.0523624
37.4733302,127.0505513
37.4734119,127.0510852
37.4733310,127.0505513
37.4733194,127.0507258
37.4732073,127.0504795
37.4723113,127.0512326
37.4723696,127.0517062
37.4725931,127.0521112
37.4728114,127.0523839
37.4732080,127.0523624
37.4718831,127.0512357
37.4721305,127.0526642
37.4713656,127.0516466
37.4709703,127.0511817
37.4710541,127.0513465
37.4725920,127.0505013
37.4722644,127.0506719
37.4725488,127.0503206
37.4729185,127.0503997
37.4729185,127.0503612
37.4729485,127.0508116
37.4727404,127.0507814
37.4734666,127.0496691
37.4735231,127.0497015
37.4737088,127.0493528
37.4737893,127.0494673
37.4740602,127.0498611
37.4738471,127.0506824
37.4738089,127.0506824
37.4741544,127.0507898
37.4742628,127.0511083
37.4744494,127.0512273
37.4745759,127.0525243
37.4745830,127.0513423
37.4746468,127.0507961
37.4751120,127.0501827
37.4753216,127.0503954
37.4753216,127.0503195
37.4753474,127.0503954
37.4751559,127.0501421
37.4761743,127.0501674
37.4747005,127.0498821
37.4752549,127.0499418
37.4752858,127.0499418
37.4752808,127.0499418
37.4747005,127.0498950
37.4746367,127.0503645
37.4744683,127.0504702
37.4741898,127.0500654
37.4746700,127.0493551
37.4745451,127.0489274
37.4745157,127.0486578
37.4747193,127.0484590
37.4749064,127.0482591
37.4750240,127.0485975
37.4752699,127.0485053
37.4748303,127.0486584
37.4748576,127.0489273
37.4746329,127.0491499
37.4747274,127.0498950
37.4749174,127.0496114
37.4751003,127.0494673
37.4752229,127.0494959
37.4756647,127.0493377
37.4760296,127.0492692
37.4756926,127.0489556
37.4754909,127.0489065
37.4754930,127.0489409
37.4751147,127.0492178
37.4758122,127.0487559
37.4758546,127.0487559
37.4758298,127.0487164
37.4758949,127.0487620
37.4758298,127.0487559
37.4753926,127.0480905
37.4753926,127.0480578
37.4752635,127.0480008
37.4753607,127.0480905
37.4750296,127.0477112
37.4753587,127.0478345
37.4755520,127.0472240
37.4757603,127.0482418
37.4754201,127.0479163
37.4758487,127.0479202
37.4755032,127.0480772
37.4759807,127.0485974
37.4761004,127.0481060
37.4761178,127.0482686
37.4764336,127.0479534
37.4762836,127.0474287
37.4760542,127.0476899
37.4765670,127.0484175
37.4765912,127.0486092
37.4763901,127.0487221
37.4762458,127.0487933
37.4765089,127.0483125
37.4762854,127.0494248
37.4757396,127.0495472
37.4754700,127.0498465
37.4763319,127.0489449
37.4767629,127.0488050
37.4778477,127.0475260
37.4772984,127.0482626
37.4775305,127.0480324
37.4777561,127.0478336
37.4778757,127.0476954
37.4780724,127.0474868
37.4782857,127.0472577
37.4783908,127.0471487
37.4784867,127.0466119
37.4781627,127.0463365
37.4780824,127.0468734
37.4780824,127.0468359
37.4775670,127.0473304
37.4775880,127.0473304
37.4769970,127.0475475
37.4769970,127.0475619
37.4770703,127.0475143
37.4773326,127.0472065
37.4775562,127.0470381
37.4777379,127.0468370
37.4780718,127.0465403
37.4779877,127.0460277
37.4777709,127.0463932
37.4773537,127.0467204
37.4771248,127.0470191
37.4769798,127.0472387
37.4767455,127.0469645
37.4765388,127.0472507
37.4766914,127.0474849
37.4772139,127.0457115
37.4769880,127.0467912
37.4765479,127.0465947
37.4771343,127.0456183
37.4779311,127.0455621
37.4777431,127.0459946
37.4773348,127.0463769
37.4771190,127.0466081
37.4782814,127.0456396
37.4783754,127.0460292
37.4798429,127.0465782
37.4789844,127.0462747
37.4789844,127.0462227
37.4786549,127.0456604
37.4787888,127.0452681
37.4787888,127.0452134
37.4785454,127.0451101
37.4787581,127.0450276
37.4788822,127.0449630
37.4796303,127.0450550
37.4792341,127.0446110
37.4796284,127.0449255
37.4791533,127.0451989
37.4791533,127.0451632
37.4791910,127.0453231
37.4792986,127.0456104
37.4790367,127.0457687
37.4790911,127.0460176
37.4791356,127.0461684
37.4793933,127.0461281
37.4791679,127.0463963
37.4791923,127.0458420
37.4796638,127.0449149
37.4799868,127.0453384
37.4796515,127.0454347
37.4797410,127.0459495
37.4798792,127.0455465
37.4798213,127.0457539
37.4801964,127.0456211
37.4803152,127.0458225
37.4797662,127.0463335
37.4797662,127.0463235
37.4800110,127.0462931
37.4806268,127.0463818
37.4815536,127.0473885
37.4820259,127.0484223
37.4804214,127.0469678
37.4820360,127.0484223
37.4778998,127.0530860
37.4802032,127.0522633
37.4798429,127.0465564
37.4798652,127.0477516
37.4798429,127.0465063
37.4798981,127.0472351
37.4799944,127.0475303
37.4799859,127.0478278
37.4792877,127.0469860
37.4795566,127.0473057
37.4793718,127.0477003
37.4792599,127.0468620
37.4791941,127.0473374
37.4792798,127.0477216
37.4793819,127.0488914
37.4792744,127.0490125
37.4794583,127.0499447
37.4794830,127.0499319
37.4797746,127.0496706
37.4795738,127.0495278
37.4795542,127.0491280
37.4795175,127.0487793
37.4794603,127.0483643
37.4794318,127.0482004
37.4797823,127.0479936
37.4798685,127.0477516
37.4799619,127.0494395
37.4801882,127.0492669
37.4799176,127.0499547
37.4797784,127.0511676
37.4797776,127.0511676
37.4803469,127.0485766
37.4803454,127.0484414
37.4803890,127.0482310
37.4801359,127.0481288
37.4803364,127.0472034
37.4802584,127.0476069
37.4802885,127.0472972
37.4800226,127.0472059
37.4802190,127.0472422
37.4805162,127.0474392
37.4803161,127.0472673
37.4803161,127.0472975
37.4803161,127.0472034
37.4805503,127.0478094
37.4804313,127.0481247
37.4804635,127.0484154
37.4804644,127.0486160
37.4800424,127.0492441
37.4809722,127.0483363
37.4809549,127.0481577
37.4807169,127.0481179
37.4806544,127.0474540
37.4820390,127.0484223
37.4820259,127.0484834
37.4820259,127.0484979
37.4818437,127.0487964
37.4818088,127.0489559
37.4824652,127.0498437
37.4811974,127.0517714
37.4767922,127.0559259
37.4771079,127.0518861
37.4787244,127.0552383
37.4771159,127.0518661
37.4772523,127.0460838
37.4767652,127.0481511
37.4790269,127.0481185
37.4733936,127.0522575
37.4771709,127.0518861
37.4767624,127.0473862
37.4758073,127.0475935
37.4807406,127.0512336
37.5117439,127.0282160
37.5122074,127.0285590
37.5122074,127.0285632
37.5121817,127.0278817
37.5125143,127.0284660
37.5128287,127.0282803
37.5123500,127.0272920
37.5119981,127.0264612
37.5117973,127.0279435
37.5121554,127.0278817
37.5116861,127.0275350
37.5115646,127.0276151
37.5112816,127.0279976
37.5115287,127.0279933
37.5116372,127.0280868
37.5112816,127.0279407
37.5124882,127.0277402
37.5120852,127.0270890
37.5119791,127.0267335
37.5119266,127.0265632
37.5119046,127.0264064
37.5118791,127.0263701
37.5118488,127.0259582
37.5116761,127.0260031
37.5116934,127.0257702
37.5119206,127.0256966
37.5113991,127.0258373
37.5116851,127.0255274
37.5120127,127.0251539
37.5116451,127.0250002
37.5115428,127.0247740
37.5115272,127.0248061
37.5115558,127.0250261
37.5114729,127.0253104
37.5113792,127.0254821
37.5115622,127.0256779
37.5111902,127.0256350
37.5110451,127.0258998
37.5108815,127.0262056
37.5110459,127.0262201
37.5110682,127.0265382
37.5112607,127.0267870
37.5113924,127.0269151
37.5116504,127.0268208
37.5116341,127.0268441
37.5117221,127.0266804
37.5117763,127.0272437
37.5114148,127.0275703
37.5114148,127.0271683
37.5111496,127.0275698
37.5112149,127.0283119
37.5110481,127.0286158
37.5109530,127.0285318
37.5110299,127.0283492
37.5113426,127.0288184
37.5110699,127.0288401
37.5109736,127.0292662
37.5112740,127.0295328
37.5114835,127.0295261
37.5112256,127.0300893
37.5112256,127.0300553
37.5114825,127.0297542
37.5114707,127.0297542
37.5108164,127.0296145
37.5106776,127.0289005
37.5100861,127.0275605
37.5117786,127.0289918
37.5118909,127.0288911
37.5128213,127.0282803
37.5125107,127.0290608
37.5122909,127.0291522
37.5119689,127.0293109
37.5119048,127.0295140
37.5117587,127.0301021
37.5119445,127.0300257
37.5116856,127.0298711
37.5120266,127.0298180
37.5122924,127.0298354
37.5123376,127.0294640
37.5128761,127.0297034
37.5128246,127.0297034
37.5131195,127.0288583
37.5132513,127.0293525
37.5128384,127.0300316
37.5126723,127.0301044
37.5121792,127.0300949
37.5124185,127.0301085
37.5117587,127.0301936
37.5115896,127.0303678
37.5118748,127.0306345
37.5117827,127.0312822
37.5120895,127.0304823
37.5122513,127.0304678
37.5122266,127.0308985
37.5127396,127.0305232
37.5128253,127.0304002
37.5128930,127.0301707
37.5129814,127.0308680
37.5122184,127.0312218
37.5117827,127.0312584
37.5114175,127.0308467
37.5111646,127.0309113
37.5111684,127.0302582
37.5107247,127.0308411
37.5107742,127.0308416
37.5102975,127.0318643
37.5103947,127.0313503
37.5107247,127.0308416
37.5099794,127.0307226
37.5100007,127.0304919
37.5098759,127.0305715
37.5102001,127.0303458
37.5103577,127.0301210
37.5103869,127.0302027
37.5106376,127.0303349
37.5110478,127.0307027
37.5112608,127.0304819
37.5109289,127.0304443
37.5107253,127.0299717
37.5105858,127.0298313
37.5103709,127.0298408
37.5100880,127.0297769
37.5097441,127.0301401
37.5100148,127.0309532
37.5094956,127.0309570
37.5095936,127.0310733
37.5094055,127.0315513
37.5097765,127.0314633
37.5098939,127.0314019
37.5098345,127.0318605
37.5102819,127.0318643
37.5095609,127.0323577
37.5093918,127.0318849
37.5090215,127.0314128
37.5090560,127.0319838
37.5091790,127.0319201
37.5090671,127.0316558
37.5088720,127.0314387
37.5094055,127.0315522
37.5087836,127.0308919
37.5085767,127.0316030
37.5086915,127.0318216
37.5088265,127.0322357
37.5089574,127.0324448
37.5095609,127.0323970
37.5085960,127.0322222
37.5085914,127.0329362
37.5083255,127.0323437
37.5082846,127.0320007
37.5079539,127.0325753
37.5075279,127.0327091
37.5078201,127.0326024
37.5075154,127.0327242
37.5072470,127.0322318
37.5072531,127.0318603
37.5076083,127.0322196
37.5077086,127.0311101
37.5078322,127.0317579
37.5076353,127.0312663
37.5075443,127.0314266
37.5071001,127.0314272
37.5075129,127.0308208
37.5076204,127.0305064
37.5073730,127.0303950
37.5074822,127.0299976
37.5069850,127.0300171
37.5068874,127.0297565
37.5070963,127.0294716
37.5067438,127.0289386
37.5072835,127.0297366
37.5074925,127.0295694
37.5077807,127.0296143
37.5079341,127.0296590
37.5079755,127.0301218
37.5081172,127.0304408
37.5088003,127.0317563
37.5084899,127.0305021
37.5084995,127.0305021
37.5087304,127.0308919
37.5090690,127.0306168
37.5093589,127.0308881
37.5092197,127.0304250
37.5092197,127.0304312
37.5089998,127.0302078
37.5088096,127.0300519
37.5087939,127.0298654
37.5087993,127.0301837
37.5083767,127.0300793
37.5087611,127.0306565
37.5090661,127.0306591
37.5087939,127.0298789
37.5086057,127.0295508
37.5084998,127.0296666
37.5081057,127.0293958
37.5072640,127.0299406
37.5082599,127.0281993
37.5077732,127.0293470
37.5079080,127.0289885
37.5083482,127.0291617
37.5087522,127.0291798
37.5084856,127.0291309
37.5089650,127.0296814
37.5091909,127.0298796
37.5094514,127.0301236
37.5095465,127.0302215
37.5099661,127.0298532
37.5094653,127.0293963
37.5094653,127.0293749
37.5096583,127.0290334
37.5098216,127.0287937
37.5097112,127.0287054
37.5094572,127.0288345
37.5093140,127.0286921
37.5094692,127.0288345
37.5087939,127.0298310
37.5091334,127.0293899
37.5087994,127.0288059
37.5088222,127.0285388
37.5090352,127.0288534
37.5087574,127.0285092
37.5085222,127.0282877
37.5092396,127.0282804
37.5095759,127.0286366
37.5096857,127.0284763
37.5094112,127.0279424
37.5093352,127.0278469
37.5092938,127.0275202
37.5095057,127.0277677
37.5099842,127.0281348
37.5102321,127.0284475
37.5104944,127.0293279
37.5100653,127.0286826
37.5101181,127.0288289
37.5097838,127.0285682
37.5090851,127.0269613
37.5091725,127.0273459
37.5087277,127.0276455
37.5092953,127.0276877
37.5085398,127.0277020
37.5083083,127.0276849
37.5083316,127.0275198
37.5085944,127.0271602
37.5082081,127.0275101
37.5081016,127.0275134
37.5079462,127.0272280
37.5101624,127.0294784
37.5100505,127.0290185
37.5101624,127.0294317
37.5100432,127.0293576
37.5079005,127.0299594
37.5076521,127.0289018
37.5074435,127.0289243
37.5074435,127.0289404
37.5075012,127.0286290
37.5073671,127.0283828
37.5069220,127.0293109
37.5070095,127.0285057
37.5067483,127.0289386
37.5065664,127.0296684
37.5068874,127.0297179
37.5068113,127.0299109
37.5073608,127.0317327
37.5071858,127.0305970
37.5064593,127.0282567
37.5063612,127.0280308
37.5063605,127.0279594
37.5061198,127.0273281
37.5060601,127.0274443
37.5063532,127.0272356
37.5064123,127.0254661
37.5068262,127.0273228
37.5069405,127.0269670
37.5070858,127.0269612
37.5072555,127.0272551
37.5071484,127.0278455
37.5073957,127.0280277
37.5069192,127.0271252
37.5065384,127.0278524
37.5067438,127.0277287
37.5063234,127.0276548
37.5064669,127.0265334
37.5064289,127.0265338
37.5062796,127.0261269
37.5061164,127.0262906
37.5059446,127.0258706
37.5061529,127.0256722
37.5059560,127.0252061
37.5057520,127.0251765
37.5056249,127.0243740
37.5057311,127.0248518
37.5056381,127.0253946
37.5057203,127.0260998
37.5058709,127.0264163
37.5060774,127.0268778
37.5064092,127.0265334
37.5065471,127.0261644
37.5066212,127.0265935
37.5066937,127.0267232
37.5067326,127.0269712
37.5069763,127.0260527
37.5072342,127.0269192
37.5074322,127.0266731
37.5075193,127.0268009
37.5077918,127.0268964
37.5081601,127.0270034
37.5077378,127.0264614
37.5084896,127.0262229
37.5077912,127.0264614
37.5077242,127.0264614
37.5070739,127.0255270
37.5069911,127.0250620
37.5076002,127.0255695
37.5074941,127.0251870
37.5074473,127.0249228
37.5073739,127.0247962
37.5072918,127.0245970
37.5071378,127.0242906
37.5071378,127.0242220
37.5062975,127.0244620
37.5077517,127.0242623
37.5075316,127.0247749
37.5078825,127.0246860
37.5076741,127.0250553
37.5077575,127.0251824
37.5079622,127.0252538
37.5081288,127.0244079
37.5081601,127.0270453
37.5090263,127.0263637
37.5092317,127.0263623
37.5093624,127.0260833
37.5095390,127.0258815
37.5093138,127.0255520
37.5094392,127.0253120
37.5090765,127.0255893
37.5092476,127.0259440
37.5087466,127.0260987
37.5087962,127.0251559
37.5090926,127.0258008
37.5087534,127.0249819
37.5086973,127.0248975
37.5086990,127.0247174
37.5085292,127.0246381
37.5085365,127.0243149
37.5086336,127.0240655
37.5084512,127.0239560
37.5081262,127.0241807
37.5094620,127.0251125
37.5094650,127.0248036
37.5087793,127.0230123
37.5091215,127.0244792
37.5087487,127.0240779
37.5090548,127.0258008
37.5100021,127.0247245
37.5098996,127.0243099
37.5089882,127.0244204
37.5097262,127.0240556
37.5096454,127.0240997
37.5098385,127.0240061
37.5096839,127.0240997
37.5103861,127.0233141
37.5100519,127.0229574
37.5095715,127.0231035
37.5095526,127.0231196
37.5094291,127.0229171
37.5093669,127.0228429
37.5091392,127.0233333
37.5088776,127.0231369
37.5087651,127.0235088
37.5085473,127.0237180
37.5081110,127.0238829
37.5076647,127.0237322
37.5069557,127.0243803
37.5067166,127.0245027
37.5067166,127.0245428
37.5067245,127.0245428
37.5069537,127.0255929
37.5061547,127.0244740
37.5061004,127.0247509
37.5063119,127.0247573
37.5058766,127.0249417
37.5062107,127.0252522
37.5065392,127.0253217
37.5065787,127.0254778
37.5066659,127.0258657
37.5104024,127.0228019
37.5105227,127.0227049
37.5109177,127.0228814
37.5112435,127.0225493
37.5105032,127.0230377
37.5105820,127.0230377
37.5101376,127.0240866
37.5104242,127.0243290
37.5103324,127.0246517
37.5106293,127.0246966
37.5104905,127.0250921
37.5107006,127.0251367
37.5105104,127.0254854
37.5104299,127.0256001
37.5102984,127.0257412
37.5102818,127.0253842
37.5099898,127.0258499
37.5108815,127.0262346
37.5102295,127.0253669
37.5104963,127.0250289
37.5110050,127.0254264
37.5108482,127.0256526
37.5108797,127.0258910
37.5106645,127.0262077
37.5108669,127.0267093
37.5104807,127.0273549
37.5108427,127.0270185
37.5110277,127.0268964
37.5110201,127.0273026
37.5111836,127.0270578
37.5104727,127.0271165
37.5104056,127.0273045
37.5105281,127.0275043
37.5106605,127.0277282
37.5108915,127.0280080
37.5120378,127.0283588
37.5105852,127.0282148
37.5105009,127.0281279
37.5104047,127.0280454
37.5102839,127.0275991
37.5104957,127.0279687
37.5100839,127.0280245
37.5098843,127.0276371
37.5100373,127.0269896
37.5100192,127.0271982
37.5099807,127.0266612
37.5101714,127.0265356
37.5104804,127.0262767
37.5100761,127.0260482
37.5098683,127.0265427
37.5095232,127.0266148
37.5096516,127.0266892
37.5097082,127.0260287
37.5098656,127.0258220
37.5100867,127.0248436
37.5106818,127.0246023
37.5104242,127.0243043
37.5104922,127.0242529
37.5109588,127.0242088
37.5110793,127.0238901
37.5111667,127.0240527
37.5111699,127.0236393
37.5105152,127.0235656
37.5107703,127.0237554
37.5113985,127.0240887
37.5113116,127.0244006
37.5116878,127.0243403
37.5116878,127.0243155
37.5110442,127.0249217
37.5113964,127.0266095
37.5113694,127.0262707
37.5114351,127.0260577
37.5079832,127.0310766
37.5081441,127.0316477
37.5081059,127.0286497
37.5082143,127.0287523
37.5077249,127.0283499
37.5078821,127.0279533
37.5079701,127.0278857
37.5076418,127.0275958
37.5080601,127.0282481
37.5082349,127.0279726
37.5083081,127.0283338
37.5084308,127.0284599
37.5085436,127.0288604
37.5118970,127.0221813
37.5118249,127.0218665
37.5115273,127.0218668
37.5119613,127.0215704
37.5122957,127.0215631
37.5123523,127.0218041
37.5125907,127.0224572
37.5123654,127.0225191
37.5120249,127.0226322
37.5125955,127.0224572
37.5127389,127.0221714
37.5122486,127.0232203
37.5120702,127.0232637
37.5119419,127.0233160
37.5127775,127.0230147
37.5129425,127.0237550
37.5125277,127.0235841
37.5123095,127.0235753
37.5120754,127.0236484
37.5126543,127.0241348
37.5131744,127.0244062
37.5124929,127.0248657
37.5131996,127.0248984
37.5129322,127.0250364
37.5125203,127.0252379
37.5131827,127.0248821
37.5137533,127.0247088
37.5137619,127.0247088
37.5142637,127.0244397
37.5143235,127.0238215
37.5135595,127.0242250
37.5129425,127.0237321
37.5132604,127.0235711
37.5135354,127.0230887
37.5138260,127.0225750
37.5133561,127.0223809
37.5127777,127.0221714
37.5127777,127.0221722
37.5131234,127.0222172
37.5129416,127.0223128
37.5129125,127.0230313
37.5130742,127.0225058
37.5136994,127.0225525
37.5127122,127.0217489
37.5127728,127.0217692
37.5125441,127.0211807
37.5131909,127.0211220
37.5131546,127.0213751
37.5133899,127.0208452
37.5133737,127.0208452
37.5135876,127.0207117
37.5138209,127.0214722
37.5150447,127.0229043
37.5138823,127.0214280
37.5137291,127.0220834
37.5141673,127.0232281
37.5144146,127.0243284
37.5144146,127.0243793
37.5154899,127.0252037
37.5155527,127.0236816
37.5157393,127.0238419
37.5155431,127.0224043
37.5152890,127.0216273
37.5141085,127.0222837
37.5142842,127.0211419
37.5143130,127.0210428
37.5143130,127.0210025
37.5151963,127.0207303
37.5151608,127.0207832
37.5150210,127.0203531
37.5147932,127.0203296
37.5151470,127.0208643
37.5151861,127.0210068
37.5152258,127.0211497
37.5153920,127.0215215
37.5151118,127.0213451
37.5151886,127.0215881
37.5153117,127.0219737
37.5153911,127.0223647
37.5155762,127.0202478
37.5156982,127.0204413
37.5156285,127.0204413
37.5151444,127.0205939
37.5162789,127.0210384
37.5156968,127.0214040
37.5153309,127.0215215
37.5153554,127.0210925
37.5152787,127.0208711
37.5157286,127.0216421
37.5159764,127.0215057
37.5158774,127.0221454
37.5158775,127.0224084
37.5160382,127.0220437
37.5164905,127.0226675
37.5165210,127.0222345
37.5163789,127.0227618
37.5169719,127.0227057
37.5169130,127.0222855
37.5168162,127.0237615
37.5168838,127.0238726
37.5164391,127.0234698
37.5163248,127.0235784
37.5163519,127.0234450
37.5162708,127.0239078
37.5162392,127.0234105
37.5161558,127.0229118
37.5157580,127.0228582
37.5160794,127.0236761
37.5160547,127.0242874
37.5160790,127.0242781
37.5162457,127.0248714
37.5162513,127.0248714
37.5165148,127.0249218
37.5168966,127.0236282
37.5164399,127.0247364
37.5166647,127.0247286
37.5164944,127.0242861
37.5173459,127.0233806
37.5174769,127.0241243
37.5176712,127.0246249
37.5173515,127.0250557
37.5173515,127.0250782
37.5176224,127.0257357
37.5182102,127.0256569
37.5182102,127.0256804
37.5182822,127.0256569
37.5177463,127.0260068
37.5181236,127.0265988
37.5180553,127.0267052
37.5174828,127.0260924
37.5172870,127.0255844
37.5170602,127.0252191
37.5170602,127.0252037
37.5168274,127.0249404
37.5165283,127.0253195
37.5154899,127.0252414
37.5168638,127.0276609
37.5168026,127.0256208
37.5169391,127.0257913
37.5170924,127.0254080
37.5169942,127.0263169
37.5173150,127.0260969
37.5174828,127.0260120
37.5172726,127.0267386
37.5176527,127.0263528
37.5176489,127.0268344
37.5174604,127.0272363
37.5180470,127.0271497
37.5177754,127.0274724
37.5175013,127.0278882
37.5178993,127.0274050
37.5179136,127.0276384
37.5178562,127.0281327
37.5182141,127.0279525
37.5176447,127.0282725
37.5177804,127.0286064
37.5180658,127.0282120
37.5182185,127.0281906
37.5185333,127.0282444
37.5185138,127.0278244
37.5183600,127.0276190
37.5187008,127.0268067
37.5181692,127.0262458
37.5168630,127.0266757
37.5164767,127.0264852
37.5162893,127.0267439
37.5166916,127.0267889
37.5170705,127.0273580
37.5170085,127.0273135
37.5172324,127.0272843
37.5170045,127.0273654
37.5171918,127.0277436
37.5171441,127.0279296
37.5168770,127.0282660
37.5172913,127.0280951
37.5166868,127.0283275
37.5166972,127.0283275
37.5172363,127.0286847
37.5162357,127.0291501
37.5169387,127.0289957
37.5172266,127.0288083
37.5174312,127.0287403
37.5176493,127.0286122
37.5163197,127.0292230
37.5160096,127.0293591
37.5159480,127.0294097
37.5155562,127.0296493
37.5154429,127.0295423
37.5155817,127.0287397
37.5158770,127.0290251
37.5159203,127.0287698
37.5163725,127.0284627
37.5163335,127.0284627
37.5166060,127.0280711
37.5165409,127.0278341
37.5161929,127.0276884
37.5161929,127.0276376
37.5160126,127.0274287
37.5158900,127.0270836
37.5157716,127.0272214
37.5156995,127.0273146
37.5154105,127.0274066
37.5151869,127.0275566
